timestamp;temperature (°C);humidity (%);pressure (hPa);wind_speed (km/h);wind_direction;battery_voltage (V)
1617267713;23,56;53;998,87;7,20;10,0;13,7
1617268312;24,62;51;1000,16;1,90;12,0;13,8
1617268913;25,12;51;1000,87;4,80;12,0;14,3
1617269510;25,69;50;1001,53;1,20;10,0;14,3
1617270112;26,75;50;1003,20;1,60;0,0;14,2
1617270712;26,88;49;1003,16;3,10;10,0;14,2
1617271312;27,62;49;1004,16;2,80;13,0;14,2
1617271911;28,19;50;1004,72;5,70;11,0;14,3
1617272512;28,81;49;1005,81;0,70;11,0;14,2
1617273112;29,75;49;1006,76;2,50;13,0;14,1
1617273712;29,88;49;1006,44;6,90;5,0;14,0
1617274311;30,31;49;1006,99;6,20;10,0;14,0
1617274911;30,81;49;1007,03;0,90;2,0;14,0
1617275510;31,19;50;1007,02;4,30;12,0;13,9
1617276113;31,69;49;1008,37;0,00;6,0;14,1
1617276712;31,31;49;1007,17;3,30;13,0;13,4
1617277312;31,38;49;1007,76;9,30;1,0;13,3
1617277912;31,25;50;1007,96;2,00;15,0;13,4
1617278512;31,88;50;1009,02;7,90;2,0;13,4
1617279113;31,31;50;1008,23;9,50;3,0;13,4
1617279715;31,00;50;1008,04;4,10;14,0;13,4
1617280314;31,19;51;1008,21;6,40;1,0;13,4
1617280914;30,88;51;1006,90;10,00;2,0;13,4
1617281511;30,31;50;1006,28;8,80;2,0;13,3
1617282113;29,88;51;1005,56;11,90;2,0;13,3
1617282710;29,81;52;1005,48;2,90;5,0;13,9
1617283313;30,81;52;1006,77;2,30;3,0;13,4
1617283915;30,25;51;1004,58;11,60;2,0;13,5
1617284513;29,94;52;1003,89;14,20;2,0;13,5
1617285113;29,50;52;1003,38;8,10;2,0;13,5
1617285713;29,69;53;1003,55;7,30;4,0;13,3
1617286312;29,94;52;1004,06;9,60;1,0;13,9
1617286912;29,50;52;1003,19;19,00;2,0;13,5
1617287514;28,94;53;1002,62;8,30;4,0;13,5
1617288111;28,75;53;1002,42;11,10;2,0;13,6
1617288710;29,00;53;1002,89;3,30;1,0;13,5
1617289312;28,75;53;1002,42;12,00;2,0;13,5
1617289911;28,38;53;1001,78;10,00;2,0;13,5
1617290512;27,94;54;1000,99;12,10;1,0;13,5
1617291112;27,50;53;1000,49;7,90;0,0;13,5
1617291711;27,25;54;1000,21;3,90;2,0;13,6
1617292312;27,19;54;999,95;11,70;2,0;13,5
1617292914;26,69;54;999,14;6,60;0,0;13,6
1617293513;26,44;54;998,88;8,00;1,0;13,6
1617294114;26,06;55;998,28;6,30;1,0;13,6
1617294713;25,06;55;996,54;13,10;0,0;13,2
1617295314;24,56;54;996,08;8,00;2,0;13,2
1617295912;24,06;55;995,39;0,60;0,0;13,1
1617296514;23,62;55;994,81;13,60;15,0;13,0
1617297114;23,31;55;994,27;1,30;1,0;13,0
1617297711;23,00;56;993,76;3,30;2,0;13,0
1617298311;22,56;56;993,06;6,90;15,0;13,0
1617298910;22,19;56;992,45;2,50;2,0;12,9
1617299510;21,69;56;991,79;0,70;2,0;12,9
1617300112;21,50;57;991,47;6,00;2,0;12,9
1617339713;7,50;57;970,97;12,00;4,0;12,7
1617340313;7,31;65;970,71;21,90;3,0;12,7
1617340912;7,19;65;970,50;11,70;3,0;12,7
1617341512;7,12;65;970,69;3,30;12,0;12,7
1617342111;7,38;65;970,91;18,70;5,0;12,7
1617342713;7,88;64;971,36;11,40;3,0;12,7
1617343311;8,12;63;971,75;9,20;4,0;12,7
1617343912;8,38;63;972,31;18,20;3,0;12,7
1617344512;8,50;62;972,73;14,90;6,0;12,7
1617345114;9,06;62;973,92;2,60;2,0;12,7
1617345711;9,06;61;974,18;12,50;3,0;12,7
1617346310;9,31;60;974,94;14,80;4,0;12,8
1617346910;9,69;60;976,07;13,00;4,0;12,8
1617347512;9,94;60;976,74;19,70;2,0;12,9
1617348112;10,12;60;977,18;11,60;5,0;13,1
1617348712;10,31;59;977,91;14,60;3,0;13,2
1617349311;10,69;59;978,64;10,50;4,0;13,3
1617349913;11,19;59;979,62;14,90;4,0;13,5
1617350510;11,44;59;979,95;21,10;3,0;13,5
1617351115;12,25;59;982,19;6,60;5,0;13,6
1617351712;12,88;60;983,56;16,00;2,0;13,7
1617352312;13,19;58;983,59;26,40;2,0;13,8
1617352910;13,38;58;984,43;13,60;4,0;13,9
1617353511;13,88;59;985,50;15,00;3,0;14,6
1617354113;13,88;58;985,18;30,60;3,0;14,6
1617354714;14,31;58;986,51;9,20;0,0;14,6
1617355311;14,50;59;986,99;13,10;5,0;14,6
1617355912;15,50;58;988,36;9,10;2,0;14,5
1617356512;15,50;58;988,61;7,30;14,0;14,5
1617357113;16,31;58;989,49;11,60;5,0;14,5
1617357713;16,38;57;989,90;10,70;3,0;14,6
1617358313;16,50;58;990,17;21,30;2,0;14,5
1617358911;17,19;58;991,19;13,40;4,0;14,5
1617359513;17,00;57;990,82;21,40;3,0;14,5
1617360112;16,81;57;990,84;14,00;1,0;14,5
1617360712;17,00;58;990,70;13,80;5,0;14,4
1617361314;17,38;57;991,30;16,40;4,0;13,8
1617361912;16,62;57;990,07;10,10;4,0;13,8
1617362512;17,38;57;991,48;6,20;1,0;13,8
1617363110;17,31;57;991,01;16,10;4,0;13,8
1617363713;17,38;57;991,45;18,30;2,0;13,8
1617364309;17,81;57;991,91;9,70;6,0;13,8
1617364912;17,75;57;991,83;21,40;2,0;13,8
1617365513;17,62;57;991,58;32,50;2,0;13,8
1617366110;17,81;57;992,00;21,30;4,0;13,8
1617366712;17,69;57;991,74;34,30;2,0;13,8
1617367313;18,12;57;992,54;4,60;2,0;13,8
1617367912;17,88;57;992,03;9,90;3,0;13,8
1617368514;17,88;57;992,52;10,30;2,0;13,8
1617369111;18,75;57;993,34;21,10;2,0;13,8
1617369710;18,06;58;992,52;16,40;2,0;13,8
1617370312;18,12;57;992,73;11,70;3,0;14,0
1617370911;18,00;57;993,13;9,10;4,0;13,8
1617371515;18,19;157;992,99;17,20;3,0;13,8
1617372110;18,06;58;993,26;13,10;4,0;13,8
1617372713;18,19;58;993,27;7,00;7,0;13,8
1617373312;18,12;58;993,39;10,10;3,0;13,8
1617373912;18,06;59;992,89;14,10;3,0;13,8
1617374510;18,12;58;993,31;19,30;6,0;14,0
1617375110;17,75;59;992,48;14,10;4,0;13,8
1617375712;17,56;59;992,40;16,10;4,0;13,8
1617376313;17,44;59;992,44;5,60;9,0;13,9
1617376912;17,38;60;992,04;22,80;3,0;13,9
1617377513;17,19;60;991,72;11,20;5,0;13,8
1617378114;16,69;60;990,99;11,30;3,0;13,8
1617378710;16,69;60;990,86;21,40;4,0;13,9
1617379312;16,12;61;990,22;13,00;6,0;13,8
1617379911;15,94;61;989,97;13,40;4,0;13,9
1617380512;15,62;60;989,54;11,20;3,0;14,0
1617381113;15,25;61;988,90;5,60;3,0;13,9
1617381712;14,75;61;988,17;10,80;4,0;13,9
1617382312;14,31;61;987,28;10,90;3,0;13,9
1617382912;14,06;61;987,17;13,50;2,0;14,5
1617383520;13,62;86;986,31;12,30;4,0;13,4
1617384111;13,12;86;985,63;5,60;6,0;13,2
1617384713;12,31;62;984,41;6,60;3,0;13,1
1617385313;11,88;62;983,31;18,70;3,0;13,0
1617385912;11,25;62;982,14;12,40;4,0;13,0
1617386512;10,94;62;981,11;3,80;6,0;12,9
1617426112;2,00;62;968,01;5,00;4,0;12,6
1617426711;2,06;70;968,15;5,90;3,0;12,6
1617427311;2,06;70;968,37;5,70;2,0;12,6
1617427913;2,50;70;969,20;8,10;2,0;12,6
1617428514;3,25;69;970,25;2,70;2,0;12,6
1617429112;4,38;68;972,03;7,10;1,0;12,6
1617429713;4,75;66;972,77;2,50;2,0;12,6
1617430312;3,56;64;971,68;8,60;3,0;12,6
1617430911;4,19;64;972,93;1,20;2,0;12,7
1617431512;5,94;65;975,63;6,90;4,0;12,7
1617432111;6,62;64;977,33;1,70;4,0;12,7
1617432712;7,25;62;978,80;5,00;2,0;12,7
1617433313;7,88;60;980,33;4,20;5,0;12,8
1617433910;8,38;59;981,68;9,00;6,0;13,0
1617434511;7,69;59;981,25;2,20;4,0;13,0
1617435113;8,88;60;983,15;10,10;6,0;13,3
1617435713;9,75;59;985,04;5,20;3,0;13,5
1617436310;10,88;58;986,81;6,50;5,0;13,6
1617436914;10,25;56;986,37;6,70;7,0;13,6
1617437516;10,38;57;986,76;4,30;9,0;13,7
1617438113;10,94;85;986,76;5,50;3,0;13,5
1617438712;10,56;56;987,14;17,00;2,0;13,8
1617439313;12,88;57;990,35;2,50;7,0;13,8
1617439911;10,06;57;984,92;12,30;5,0;13,3
1617440512;12,88;56;990,82;7,00;5,0;14,7
1617441111;13,06;57;990,41;28,20;5,0;13,7
1617441712;10,56;56;986,37;19,10;3,0;13,4
1617442312;10,31;57;985,66;29,60;4,0;13,3
1617442914;12,56;56;990,55;7,30;15,0;13,8
1617443512;12,62;58;991,41;16,20;2,0;14,8
1617444112;13,25;57;991,82;12,70;6,0;14,8
1617444714;11,31;57;988,68;24,50;4,0;13,8
1617445314;13,12;57;992,06;14,10;6,0;14,4
1617445911;13,88;58;992,16;23,70;4,0;14,6
1617446511;14,94;57;993,73;12,10;4,0;14,5
1617447111;14,50;55;993,73;24,50;5,0;14,8
1617447712;16,38;55;996,56;11,90;5,0;14,4
1617448312;16,88;56;996,92;10,30;6,0;14,4
1617448911;16,38;55;996,81;15,50;5,0;14,4
1617449513;16,25;56;996,66;11,60;5,0;13,8
1617450112;17,75;56;998,97;7,20;12,0;13,8
1617450712;15,31;56;995,40;11,60;4,0;13,7
1617451312;16,69;56;997,21;13,00;6,0;13,9
1617451916;16,75;57;997,42;24,70;5,0;13,9
1617452512;16,38;57;997,21;6,40;11,0;13,8
1617453111;16,56;58;997,27;23,50;3,0;13,8
1617453713;15,56;58;995,74;14,40;3,0;14,2
1617454311;15,88;57;996,54;5,40;1,0;13,9
1617454913;16,56;57;997,62;23,00;5,0;13,8
1617455513;16,75;58;998,02;8,80;2,0;13,8
1617456113;16,44;58;997,57;24,40;3,0;13,8
1617456713;16,25;58;997,69;15,50;6,0;13,8
1617457314;16,56;59;998,26;22,60;4,0;13,8
1617457910;16,38;58;998,12;10,20;4,0;14,4
1617458513;16,50;59;998,32;7,90;5,0;13,7
1617459115;16,44;59;998,35;10,10;5,0;13,8
1617459715;16,75;59;998,64;9,70;2,0;13,7
1617460313;15,94;59;996,59;24,20;4,0;13,8
1617460913;15,88;59;997,14;8,60;4,0;13,8
1617461511;16,44;59;998,40;17,50;3,0;13,8
1617462110;15,75;59;996,96;16,30;5,0;13,7
1617462713;16,25;59;997,88;9,50;2,0;13,7
1617463313;16,75;59;998,21;14,00;3,0;14,4
1617463912;15,31;59;995,15;7,50;3,0;13,4
1617464513;15,50;58;996,53;13,10;5,0;14,5
1617465111;13,06;60;992,00;22,30;5,0;13,1
1617465710;13,31;60;993,00;17,40;4,0;14,6
1617466311;14,69;61;994,95;3,10;4,0;14,5
1617466910;12,94;60;991,48;14,80;3,0;13,2
1617467510;12,00;60;990,19;9,80;7,0;13,1
1617468112;12,69;60;991,30;8,70;2,0;13,2
1617468711;13,00;60;991,63;4,60;7,0;13,2
1617469313;12,69;60;991,31;13,00;4,0;13,2
1617469912;11,88;60;990,19;12,80;4,0;13,1
1617470514;11,44;60;989,73;2,60;7,0;13,1
1617471111;11,12;61;989,50;2,10;8,0;13,0
1617471712;10,94;61;989,09;3,90;6,0;13,0
1617472311;10,81;60;988,59;1,40;1,0;13,0
1617472913;10,31;60;987,83;9,20;5,0;12,9
1617512514;1,75;60;973,77;2,50;4,0;12,6
1617513112;1,81;69;973,96;0,70;8,0;12,6
1617513711;2,56;69;974,77;4,10;4,0;12,6
1617514310;3,25;69;975,56;0,90;9,0;12,6
1617514911;4,00;67;976,69;2,10;6,0;12,6
1617515513;4,81;65;977,88;2,70;2,0;12,6
1617516112;5,44;63;978,92;6,60;5,0;12,6
1617516713;5,62;62;979,93;5,80;4,0;12,6
1617517309;6,12;62;981,11;2,10;3,0;12,6
1617517913;6,38;158;981,94;9,50;3,0;12,6
1617518512;6,62;61;982,90;7,00;3,0;12,7
1617519112;7,25;60;984,27;10,70;4,0;12,7
1617519712;7,81;60;985,69;3,80;4,0;12,8
1617520310;8,06;59;986,70;6,20;2,0;12,9
1617520911;8,50;58;987,51;9,90;2,0;13,1
1617521513;9,06;58;988,69;7,00;4,0;13,3
1617522112;9,62;58;989,50;7,00;16,0;13,4
1617522710;10,00;57;990,11;4,40;5,0;13,5
1617523312;10,44;56;990,89;13,10;2,0;13,6
1617523913;11,19;56;991,89;6,30;5,0;13,6
1617524512;11,44;56;992,20;11,90;3,0;13,7
1617525112;12,62;56;994,17;4,50;6,0;13,8
1617525712;13,88;56;995,81;2,70;7,0;13,9
1617526311;14,12;56;996,09;6,90;4,0;14,0
1617526912;14,88;55;997,33;7,90;8,0;14,6
1617527512;15,31;55;997,92;8,50;2,0;14,5
1617528112;15,81;55;998,64;7,80;2,0;14,6
1617528712;16,56;55;999,57;5,60;4,0;14,6
1617529311;16,88;54;1000,05;8,90;6,0;14,6
1617529912;17,69;54;1001,18;0,00;11,0;14,5
1617530512;18,19;54;1001,81;6,00;2,0;14,5
1617531111;18,44;54;1001,98;8,10;5,0;14,5
1617531710;18,56;53;1002,19;10,40;2,0;14,4
1617532312;18,25;54;1002,10;8,80;2,0;14,5
1617532909;19,00;54;1002,72;0,00;0,0;14,4
1617533513;18,75;54;1002,22;11,60;2,0;14,4
1617534111;18,75;54;1002,43;5,60;5,0;13,8
1617534712;18,56;55;1002,30;4,50;5,0;13,9
1617535311;18,94;55;1002,72;4,80;1,0;13,8
1617535912;19,25;55;1003,02;0,80;5,0;13,8
1617536513;19,06;55;1003,03;6,70;6,0;13,8
1617537112;19,00;55;1002,77;13,80;2,0;13,8
1617537712;19,19;55;1002,72;14,50;2,0;14,4
1617538313;20,06;55;1003,44;21,20;2,0;13,7
1617538911;20,00;55;1003,65;6,90;2,0;14,1
1617539512;19,62;54;1003,61;8,80;7,0;13,8
1617540113;20,06;55;1003,72;12,20;2,0;13,8
1617540712;19,31;55;1002,88;13,80;2,0;14,2
1617541312;19,56;55;1003,45;6,40;1,0;14,2
1617541913;20,75;56;1004,85;5,70;4,0;13,7
1617542514;19,75;55;1003,93;7,10;5,0;13,7
1617543111;19,75;56;1003,97;8,70;6,0;14,0
1617543709;20,19;56;1004,23;13,30;3,0;13,7
1617544317;19,88;57;1004,40;8,20;2,0;13,7
1617544914;20,06;73;1004,23;8,20;5,0;13,7
1617545513;19,81;57;1004,25;4,90;6,0;14,2
1617546113;20,69;57;1005,36;3,10;10,0;13,7
1617546714;19,75;57;1004,29;9,40;2,0;13,7
1617547315;19,81;58;1004,37;1,80;10,0;13,8
1617547911;19,56;58;1004,06;6,50;2,0;14,0
1617548511;20,06;58;1004,98;1,60;13,0;13,8
1617549111;19,88;59;1004,13;11,10;2,0;13,8
1617549711;19,12;58;1003,36;8,60;3,0;13,8
1617550320;19,19;77;1003,94;0,00;5,0;13,8
1617550913;19,06;77;1003,23;17,40;2,0;13,8
1617551511;19,31;60;1003,88;1,90;4,0;13,8
1617552112;18,69;60;1002,62;4,80;1,0;13,9
1617552712;18,00;60;1001,37;4,80;3,0;13,8
1617553311;18,06;59;1001,81;6,00;3,0;13,8
1617553915;17,38;60;1000,68;5,20;6,0;13,9
1617554513;16,81;60;999,96;1,00;7,0;13,8
1617555112;16,31;61;999,24;5,20;5,0;13,9
1617555712;15,94;61;998,60;6,40;3,0;14,4
1617556313;15,38;61;997,81;6,30;2,0;13,3
1617556914;14,81;61;996,68;4,30;4,0;13,1
1617557512;13,94;61;995,53;6,70;3,0;13,1
1617558111;13,25;61;994,63;2,60;4,0;13,0
1617558712;13,19;62;993,99;8,60;4,0;13,0
1617559311;12,75;62;993,33;5,00;2,0;13,0
1617598913;4,81;62;979,24;10,00;10,0;12,7
1617599517;4,81;64;979,33;15,40;11,0;12,6
1617600113;4,81;64;979,32;9,70;11,0;12,6
1617600714;4,94;63;979,22;11,50;11,0;12,6
1617601313;5,06;64;979,45;5,30;9,0;12,6
1617601913;5,31;63;979,60;0,90;10,0;12,6
1617602513;5,69;63;980,23;9,30;11,0;12,7
1617603112;6,06;62;980,58;2,70;0,0;12,7
1617603711;6,56;61;980,97;8,80;10,0;12,7
1617604310;6,94;60;981,39;12,20;11,0;12,7
1617604911;7,44;59;981,96;7,70;12,0;12,8
1617605511;7,88;59;982,47;10,90;11,0;12,8
1617606109;7,81;58;982,39;9,80;12,0;12,8
1617606711;8,19;58;982,87;9,60;12,0;12,8
1617607311;8,69;58;983,49;8,60;13,0;12,8
1617607909;9,12;57;984,02;7,60;10,0;12,9
1617608510;9,50;56;984,48;11,50;12,0;13,0
1617609112;9,69;55;984,84;6,10;13,0;13,0
1617609712;10,19;55;985,47;8,60;12,0;13,2
1617610311;12,00;55;987,88;8,20;12,0;13,6
1617610910;12,38;55;988,26;10,40;12,0;13,5
1617611512;12,75;54;988,59;7,90;13,0;13,5
1617612113;13,06;54;988,58;19,10;12,0;13,4
1617612713;12,44;53;987,83;8,60;13,0;13,4
1617613310;12,12;54;987,74;16,30;12,0;13,4
1617613911;13,12;54;989,33;19,00;15,0;13,8
1617614511;14,12;54;990,26;22,00;12,0;13,8
1617615109;15,06;54;991,09;12,20;13,0;13,8
1617615712;14,81;52;990,79;12,60;11,0;13,9
1617616312;15,12;52;991,16;30,80;14,0;14,6
1617616913;16,19;52;991,78;17,90;13,0;14,6
1617617513;16,38;51;992,30;14,20;13,0;14,5
1617618116;17,31;51;993,21;13,70;10,0;14,5
1617618712;17,50;51;992,54;11,50;14,0;14,5
1617619311;16,56;50;991,16;18,10;14,0;14,4
1617619911;15,75;51;990,00;19,70;12,0;13,5
1617620513;15,06;52;989,45;11,20;11,0;13,4
1617621111;15,00;51;989,46;15,50;14,0;13,5
1617621711;15,25;52;989,62;22,00;13,0;13,5
1617622311;15,00;52;989,38;23,00;0,0;13,5
1617622911;14,38;52;988,95;14,60;14,0;13,4
1617623510;14,00;52;988,19;35,30;0,0;13,3
1617624112;13,75;53;988,05;9,20;13,0;13,3
1617624711;14,25;54;988,54;9,60;15,0;13,5
1617625312;14,00;53;988,33;19,80;14,0;13,4
1617625917;13,94;53;988,09;18,10;15,0;13,3
1617626511;13,06;76;987,09;17,10;0,0;13,2
1617627116;13,06;54;987,08;8,10;14,0;13,1
1617627711;12,75;55;986,88;18,20;14,0;13,1
1617628311;12,56;55;986,52;13,40;13,0;13,1
1617628914;12,31;55;986,23;24,70;14,0;13,1
1617629513;12,06;54;985,89;18,40;13,0;13,0
1617630113;11,81;55;985,69;23,10;0,0;13,0
1617630711;11,94;55;985,73;9,10;14,0;13,0
1617631314;11,38;55;984,77;12,00;0,0;13,0
1617631912;11,31;55;984,69;17,00;15,0;13,0
1617632512;9,62;56;982,54;28,60;15,0;13,0
1617633113;8,75;55;981,85;13,00;1,0;12,9
1617633710;8,19;58;981,44;14,60;15,0;13,0
1617634314;7,81;61;981,07;11,30;15,0;12,9
1617634914;7,75;61;980,80;9,90;1,0;12,9
1617635511;7,75;61;980,55;10,50;1,0;12,9
1617636114;7,88;61;980,61;18,40;15,0;12,9
1617636714;7,06;60;980,11;37,40;2,0;12,9
1617637314;5,56;60;978,78;16,90;3,0;12,9
1617637914;4,94;65;978,30;18,90;2,0;12,9
1617638514;5,19;67;978,67;17,50;1,0;12,9
1617639114;4,75;67;978,28;32,20;2,0;12,9
1617639715;4,56;67;978,08;30,10;2,0;12,9
1617640313;4,38;67;977,91;35,20;4,0;12,8
1617640912;3,81;66;977,39;16,60;0,0;12,8
1617641514;3,50;67;976,90;10,90;2,0;12,8
1617642111;3,25;68;976,44;31,80;2,0;12,8
1617642711;2,44;68;975,40;34,90;2,0;12,8
1617643311;2,25;70;975,33;11,50;1,0;12,8
1617643912;2,38;71;975,42;12,20;3,0;12,8
1617644512;2,50;70;975,72;7,10;1,0;12,8
1617645115;2,62;69;976,09;0,00;2,0;12,8
1617645713;2,69;87;976,21;6,20;2,0;12,8
1617685315;0,12;68;974,18;8,40;14,0;12,5
1617685914;0,31;70;974,54;7,00;13,0;12,5
1617686512;0,38;68;974,84;4,50;13,0;12,5
1617687112;0,38;68;974,91;7,30;14,0;12,5
1617687713;0,69;68;975,40;12,40;14,0;12,5
1617688314;0,81;68;975,72;18,00;14,0;12,5
1617688911;0,62;67;975,23;4,70;14,0;12,5
1617689512;0,81;67;975,70;3,30;13,0;12,6
1617690111;1,12;67;976,48;17,90;13,0;12,6
1617690712;1,88;67;977,65;6,50;13,0;12,7
1617691312;1,81;67;977,61;5,60;13,0;12,6
1617691912;1,94;66;977,84;10,80;14,0;12,6
1617692514;2,06;66;978,24;4,80;15,0;12,6
1617693113;2,31;66;978,62;6,80;15,0;12,6
1617693712;2,44;66;978,81;11,20;14,0;12,6
1617694311;2,56;66;979,10;6,10;14,0;12,6
1617694913;2,88;65;979,64;8,50;12,0;12,7
1617695513;2,81;64;979,36;13,80;14,0;12,6
1617696111;2,81;64;979,59;14,80;12,0;12,6
1617696711;3,62;64;981,33;4,30;13,0;12,8
1617697311;4,50;64;982,20;11,80;14,0;12,9
1617697912;4,94;62;982,79;7,00;14,0;13,0
1617698510;5,00;61;982,60;11,30;13,0;13,1
1617699112;5,44;61;983,52;5,20;14,0;13,2
1617699711;6,12;61;984,12;7,50;14,0;13,3
1617700313;7,06;60;985,30;0,80;13,0;13,3
1617700914;6,50;59;984,60;0,00;13,0;13,2
1617701513;7,19;59;985,78;1,60;12,0;13,3
1617702112;6,75;59;985,78;5,50;2,0;13,6
1617702711;7,38;59;986,22;0,10;2,0;13,4
1617703312;8,25;59;986,75;8,70;0,0;13,4
1617703912;7,38;57;985,74;1,70;14,0;13,3
1617704512;9,00;58;987,97;6,70;0,0;13,5
1617705113;8,38;58;987,28;7,60;13,0;13,5
1617705712;8,06;57;986,83;12,00;0,0;13,3
1617706311;6,94;57;985,27;9,90;15,0;13,3
1617706910;7,12;58;985,46;6,80;14,0;13,3
1617707512;7,56;59;987,28;7,20;14,0;14,9
1617708110;10,50;59;990,39;12,70;12,0;14,8
1617708710;12,25;57;991,70;10,20;13,0;13,9
1617709313;10,81;55;990,60;10,60;15,0;14,8
1617709911;11,50;55;990,77;11,30;12,0;13,7
1617710511;9,62;54;988,93;11,80;15,0;13,6
1617711112;10,81;56;990,80;16,20;14,0;14,5
1617711712;10,38;56;988,94;5,50;15,0;13,4
1617712312;10,75;54;990,26;14,40;13,0;13,7
1617712913;10,88;55;990,44;26,40;15,0;13,9
1617713512;11,38;56;991,66;22,50;12,0;14,2
1617714112;12,25;56;992,32;10,70;11,0;14,2
1617714710;11,00;55;990,01;18,00;14,0;13,5
1617715314;11,81;54;991,92;27,80;13,0;14,5
1617715913;11,81;55;991,99;15,50;15,0;14,0
1617716512;12,12;56;992,63;21,40;15,0;14,8
1617717111;11,25;56;991,62;15,10;11,0;14,5
1617717713;11,81;56;991,70;19,80;15,0;13,8
1617718313;10,06;57;988,90;11,40;14,0;13,4
1617718912;8,19;56;986,48;7,90;12,0;14,3
1617719516;10,69;87;991,14;11,90;0,0;14,7
1617720113;9,56;87;988,44;17,40;2,0;13,4
1617720711;8,38;57;987,78;19,60;15,0;14,3
1617721310;9,00;61;988,52;9,80;15,0;14,1
1617721914;9,44;61;989,61;37,50;0,0;14,7
1617722513;9,50;61;989,68;25,70;14,0;14,7
1617723111;7,50;61;986,87;10,30;0,0;14,8
1617723712;7,69;62;986,36;10,40;0,0;13,4
1617724312;7,50;63;985,73;8,70;13,0;13,3
1617724912;8,00;63;987,06;24,00;13,0;14,7
1617775315;0,50;63;979,45;6,20;14,0;12,7
1617775912;0,94;68;980,37;9,80;14,0;12,7
1617776513;1,25;67;981,03;11,00;14,0;12,7
1617777116;1,56;67;981,79;6,80;15,0;12,7
1617777711;1,81;87;982,26;7,20;15,0;12,7
1617778313;2,00;66;982,74;12,30;13,0;12,7
1617778911;1,94;66;982,79;14,50;14,0;12,7
1617779511;1,94;66;982,93;17,00;0,0;12,7
1617780112;2,25;66;983,59;7,30;0,0;12,7
1617780714;2,38;66;983,72;13,40;14,0;12,8
1617781312;3,69;65;986,36;18,60;14,0;13,2
1617781912;5,38;64;988,21;12,80;14,0;13,5
1617782513;3,81;62;986,14;11,60;1,0;13,0
1617783109;3,19;61;985,42;6,40;0,0;12,8
1617783708;3,56;63;986,04;12,00;14,0;12,8
1617784308;4,00;63;986,71;20,90;0,0;12,8
1617784912;3,38;63;986,01;11,10;15,0;12,8
1617785511;4,06;63;986,90;17,20;15,0;12,8
1617786113;5,00;63;988,67;6,80;15,0;13,0
1617786713;4,69;62;987,78;13,90;13,0;13,0
1617787313;5,62;61;989,31;16,90;14,0;13,3
1617787911;5,44;61;989,19;15,30;14,0;13,3
1617788512;5,62;61;989,44;9,10;14,0;13,3
1617789116;6,00;61;990,41;10,40;13,0;13,6
1617789712;7,12;61;991,35;12,40;14,0;13,5
1617790313;6,44;59;990,62;8,80;15,0;13,3
1617790911;6,81;59;990,95;12,80;13,0;13,5
1617791511;6,88;59;991,41;16,30;14,0;13,5
1617792112;6,50;59;990,74;14,80;14,0;13,3
1617792713;6,31;59;990,75;19,20;14,0;13,4
1617793313;6,69;59;991,49;3,40;15,0;13,4
1617793911;6,69;59;991,00;25,50;14,0;13,3
1617794512;6,00;59;990,31;7,70;15,0;13,3
1617795113;5,62;59;990,04;15,50;13,0;13,2
1617795711;5,56;60;990,06;13,40;13,0;13,1
1617796313;5,31;61;989,85;22,00;15,0;13,1
1617796915;5,75;61;990,36;18,20;15,0;13,1
1617797511;5,12;61;989,57;26,40;14,0;13,1
1617798112;4,88;61;989,44;10,40;13,0;13,1
1617798712;4,69;61;989,10;10,00;13,0;13,1
1617799313;4,75;62;989,29;11,50;13,0;13,1
1617799913;4,25;62;988,61;23,20;15,0;13,0
1617800516;3,88;62;988,18;22,50;14,0;13,0
1617801113;3,88;62;988,21;12,70;13,0;13,0
1617801715;3,88;63;988,22;8,50;11,0;12,9
1617802313;3,62;63;987,95;10,00;14,0;12,9
1617802911;3,06;63;987,04;13,40;13,0;12,9
1617803514;2,75;63;986,61;5,40;15,0;12,9
1617804113;3,06;64;986,84;21,90;13,0;12,9
1617804713;2,88;64;986,78;7,50;13,0;12,9
1617805312;2,38;64;985,94;8,50;13,0;12,9
1617805911;2,56;64;986,01;20,70;14,0;12,9
1617806512;2,44;64;985,94;8,90;13,0;12,8
1617807113;2,38;65;985,86;3,80;10,0;12,8
1617807711;2,62;65;986,35;3,70;8,0;12,8
1617808313;2,94;64;986,74;8,20;11,0;12,8
1617808909;2,88;64;986,73;9,30;10,0;12,8
1617809510;3,12;64;986,94;9,50;10,0;12,8
1617810111;3,69;63;987,88;9,30;10,0;12,8
1617810711;4,25;63;988,47;7,90;10,0;12,9
1617811314;4,38;62;988,46;9,70;10,0;12,8
1617861715;3,56;61;991,61;0,30;16,0;12,5
1617862316;3,69;64;991,80;4,40;0,0;12,5
1617862911;3,94;63;992,19;3,10;0,0;12,5
1617863512;4,12;63;992,36;4,50;2,0;12,5
1617864111;4,75;62;993,34;0,20;3,0;12,6
1617864713;4,94;63;993,70;6,50;13,0;12,6
1617865313;5,12;62;994,03;0,60;1,0;12,6
1617865913;5,88;62;994,84;5,90;2,0;12,7
1617866511;6,56;61;995,71;7,00;14,0;12,7
1617867111;6,94;60;996,37;5,40;14,0;12,8
1617867712;6,75;59;996,24;5,00;14,0;12,8
1617868312;6,88;59;996,62;5,60;15,0;12,8
1617868912;6,62;59;996,44;2,90;15,0;12,8
1617869512;7,00;59;996,73;5,20;13,0;12,8
