timestamp,date,temperature (*C),humidity (%),pressure (hPa),wind_speed (km/h),wind_direction,battery_voltage (V)
1622912511,2021-06-05T19:01:51+02:00,19.44,57,975.13,9.00,15.0,13.0
1622913113,2021-06-05T19:11:53+02:00,19.38,57,975.03,7.80,2.0,13.0
1622913711,2021-06-05T19:21:51+02:00,19.50,57,975.10,9.90,0.0,13.0
1622914312,2021-06-05T19:31:52+02:00,19.25,57,974.80,16.40,15.0,13.0
1622914909,2021-06-05T19:41:49+02:00,19.12,57,974.70,1.70,2.0,13.0
1622915514,2021-06-05T19:51:54+02:00,19.19,57,974.82,7.30,15.0,13.0
1622916113,2021-06-05T20:01:53+02:00,19.12,57,974.70,10.80,15.0,13.0
1622916715,2021-06-05T20:11:55+02:00,19.00,57,974.43,9.50,0.0,13.0
1622917310,2021-06-05T20:21:50+02:00,18.81,57,974.29,2.10,2.0,12.9
1622917912,2021-06-05T20:31:52+02:00,18.62,57,974.11,9.50,0.0,12.9
1622918510,2021-06-05T20:41:50+02:00,18.50,58,973.87,8.30,15.0,12.9
1622919110,2021-06-05T20:51:50+02:00,18.38,58,973.75,4.80,13.0,12.9
1622919714,2021-06-05T21:01:54+02:00,17.88,58,972.62,11.80,0.0,12.9
1622920313,2021-06-05T21:11:53+02:00,17.19,58,971.09,12.80,15.0,12.9
1622920913,2021-06-05T21:21:53+02:00,16.94,59,970.61,9.50,0.0,12.9
1622921512,2021-06-05T21:31:52+02:00,16.69,60,970.34,7.00,0.0,12.9
1622922112,2021-06-05T21:41:52+02:00,16.69,59,970.10,0.40,1.0,12.9
1622922714,2021-06-05T21:51:54+02:00,16.56,59,970.11,10.50,15.0,12.9
1622923312,2021-06-05T22:01:52+02:00,16.69,59,970.34,11.50,0.0,12.9
1622952114,2021-06-06T06:01:54+02:00,14.25,59,965.60,2.70,14.0,12.7
1622952713,2021-06-06T06:11:53+02:00,14.31,60,965.79,1.40,13.0,12.7
1622953314,2021-06-06T06:21:54+02:00,14.31,60,965.73,11.10,14.0,12.7
1622953913,2021-06-06T06:31:53+02:00,14.31,60,965.64,9.70,14.0,12.7
1622954513,2021-06-06T06:41:53+02:00,14.31,60,965.70,7.00,13.0,12.7
1622955113,2021-06-06T06:51:53+02:00,14.38,60,965.87,4.90,15.0,12.7
1622955713,2021-06-06T07:01:53+02:00,14.44,60,966.00,5.60,14.0,12.7
1622956312,2021-06-06T07:11:52+02:00,14.50,60,965.91,3.50,12.0,12.7
1622956913,2021-06-06T07:21:53+02:00,14.56,59,966.13,2.50,13.0,12.7
1622957513,2021-06-06T07:31:53+02:00,14.56,59,966.19,3.70,14.0,12.7
1622958113,2021-06-06T07:41:53+02:00,14.62,59,966.38,4.40,0.0,12.7
1622958714,2021-06-06T07:51:54+02:00,14.62,59,966.53,2.00,14.0,12.7
1622959315,2021-06-06T08:01:55+02:00,14.56,59,966.43,2.10,14.0,12.7
1622959912,2021-06-06T08:11:52+02:00,14.56,59,966.41,5.90,0.0,12.7
1622960514,2021-06-06T08:21:54+02:00,14.62,59,966.68,3.20,0.0,12.7
1622961113,2021-06-06T08:31:53+02:00,14.69,59,966.92,2.70,15.0,12.7
1622961714,2021-06-06T08:41:54+02:00,14.81,59,967.21,3.60,14.0,12.7
1622962315,2021-06-06T08:51:55+02:00,15.12,59,967.71,0.00,12.0,12.7
1622962913,2021-06-06T09:01:53+02:00,15.19,60,967.77,3.30,14.0,12.7
1622963511,2021-06-06T09:11:51+02:00,15.19,59,967.77,6.30,0.0,12.7
1622964113,2021-06-06T09:21:53+02:00,15.12,59,967.82,2.90,15.0,12.7
1622964712,2021-06-06T09:31:52+02:00,15.25,59,968.37,0.00,4.0,12.7
1622965309,2021-06-06T09:41:49+02:00,15.12,59,968.09,4.00,14.0,12.7
1622965912,2021-06-06T09:51:52+02:00,15.06,59,968.03,3.90,14.0,12.7
1622966514,2021-06-06T10:01:54+02:00,15.31,60,968.43,1.70,0.0,12.7
1622967115,2021-06-06T10:11:55+02:00,15.50,59,968.75,7.60,0.0,12.7
1622967712,2021-06-06T10:21:52+02:00,15.38,59,968.56,11.30,0.0,12.7
1622968313,2021-06-06T10:31:53+02:00,15.56,59,968.94,2.50,15.0,12.7
1622968916,2021-06-06T10:41:56+02:00,15.81,59,969.43,6.20,15.0,12.7
1622969513,2021-06-06T10:51:53+02:00,15.62,79,969.29,6.00,15.0,12.7
1622970112,2021-06-06T11:01:52+02:00,15.56,59,969.28,5.20,14.0,12.7
1622970714,2021-06-06T11:11:54+02:00,15.69,59,969.53,3.60,15.0,12.7
1622971310,2021-06-06T11:21:50+02:00,16.06,59,970.34,1.00,0.0,12.8
1622971913,2021-06-06T11:31:53+02:00,16.44,59,970.95,1.40,0.0,12.8
1622972516,2021-06-06T11:41:56+02:00,16.44,58,970.78,9.00,15.0,12.8
1622973112,2021-06-06T11:51:52+02:00,16.44,77,971.10,1.80,12.0,12.8
1622973712,2021-06-06T12:01:52+02:00,16.50,58,971.31,5.80,0.0,12.8
1622974311,2021-06-06T12:11:51+02:00,16.88,58,972.06,0.70,0.0,12.8
1622974913,2021-06-06T12:21:53+02:00,16.62,57,971.65,2.00,15.0,12.7
1622975510,2021-06-06T12:31:50+02:00,16.56,58,971.49,9.40,2.0,12.7
1622976112,2021-06-06T12:41:52+02:00,16.44,58,971.51,0.00,3.0,12.7
1622976713,2021-06-06T12:51:53+02:00,16.69,58,972.04,0.00,1.0,12.7
1622977313,2021-06-06T13:01:53+02:00,17.00,58,972.55,6.70,1.0,12.8
1622977913,2021-06-06T13:11:53+02:00,17.00,57,972.46,4.80,3.0,12.8
1622978518,2021-06-06T13:21:58+02:00,17.38,77,973.32,0.10,2.0,12.8
1622979113,2021-06-06T13:31:53+02:00,17.69,77,973.62,0.10,3.0,12.8
1622979711,2021-06-06T13:41:51+02:00,17.62,58,973.88,4.80,2.0,12.8
1622980313,2021-06-06T13:51:53+02:00,17.44,57,973.57,0.00,13.0,12.7
1622980911,2021-06-06T14:01:51+02:00,16.88,58,972.64,4.50,2.0,12.7
1622981510,2021-06-06T14:11:50+02:00,16.94,59,972.49,4.80,3.0,12.8
1622982113,2021-06-06T14:21:53+02:00,17.25,58,973.11,1.20,4.0,12.8
1622982710,2021-06-06T14:31:50+02:00,17.56,59,973.47,8.40,2.0,12.8
1622983311,2021-06-06T14:41:51+02:00,17.88,58,973.82,1.10,5.0,12.8
1622983911,2021-06-06T14:51:51+02:00,18.19,58,974.25,0.00,7.0,12.7
1622984510,2021-06-06T15:01:50+02:00,18.75,57,975.23,0.00,4.0,12.7
1622985113,2021-06-06T15:11:53+02:00,18.94,57,975.62,1.70,4.0,12.7
1622985709,2021-06-06T15:21:49+02:00,19.00,56,975.83,0.00,1.0,12.8
1622986311,2021-06-06T15:31:51+02:00,19.75,56,977.00,0.00,14.0,12.8
1622986911,2021-06-06T15:41:51+02:00,20.06,55,977.66,0.90,5.0,12.8
1622987512,2021-06-06T15:51:52+02:00,21.25,55,979.82,0.00,6.0,13.0
1622988112,2021-06-06T16:01:52+02:00,21.62,54,980.44,0.20,0.0,13.0
1622988711,2021-06-06T16:11:51+02:00,21.75,53,980.81,0.00,9.0,13.0
1622989311,2021-06-06T16:21:51+02:00,21.25,54,979.80,0.00,8.0,12.9
1622989911,2021-06-06T16:31:51+02:00,20.81,54,979.18,0.00,12.0,12.9
1622990512,2021-06-06T16:41:52+02:00,20.44,54,978.50,0.00,1.0,12.8
1622991113,2021-06-06T16:51:53+02:00,20.38,55,978.60,0.00,2.0,12.8
1622991712,2021-06-06T17:01:52+02:00,20.56,55,978.90,0.00,14.0,12.8
1622992315,2021-06-06T17:11:55+02:00,21.06,68,979.58,0.00,10.0,12.8
1622992911,2021-06-06T17:21:51+02:00,21.00,68,979.60,0.20,6.0,12.8
1622993510,2021-06-06T17:31:50+02:00,20.88,54,979.40,0.00,6.0,12.8
1622994113,2021-06-06T17:41:53+02:00,20.94,55,979.51,0.00,4.0,12.8
1622994712,2021-06-06T17:51:52+02:00,20.88,55,979.40,0.70,3.0,12.8
1622995314,2021-06-06T18:01:54+02:00,20.31,55,978.37,2.00,3.0,12.7
1622995910,2021-06-06T18:11:50+02:00,20.00,55,977.82,0.10,15.0,12.7
1622996513,2021-06-06T18:21:53+02:00,19.81,55,977.29,4.60,1.0,12.7
1622997112,2021-06-06T18:31:52+02:00,19.75,55,977.15,0.70,12.0,12.7
1622997713,2021-06-06T18:41:53+02:00,19.69,56,977.03,4.60,0.0,12.7
1622998312,2021-06-06T18:51:52+02:00,19.75,56,977.08,0.30,2.0,12.7
1622998910,2021-06-06T19:01:50+02:00,19.62,55,976.96,3.70,3.0,12.7
1622999512,2021-06-06T19:11:52+02:00,19.56,56,976.77,7.30,3.0,12.7
1623000113,2021-06-06T19:21:53+02:00,19.56,56,976.80,3.90,2.0,12.7
1623000713,2021-06-06T19:31:53+02:00,19.62,56,976.90,0.10,5.0,12.7
1623001312,2021-06-06T19:41:52+02:00,19.69,56,977.03,0.60,3.0,12.7
1623001912,2021-06-06T19:51:52+02:00,19.56,56,977.05,0.00,11.0,12.7
1623002514,2021-06-06T20:01:54+02:00,19.50,56,977.89,0.00,9.0,12.7
1623003110,2021-06-06T20:11:50+02:00,20.00,57,979.09,1.10,6.0,12.7
1623003711,2021-06-06T20:21:51+02:00,20.44,57,979.78,0.00,3.0,12.7
1623004313,2021-06-06T20:31:53+02:00,19.94,57,978.45,5.70,2.0,12.7
1623004910,2021-06-06T20:41:50+02:00,19.31,56,976.99,3.50,2.0,12.7
1623005514,2021-06-06T20:51:54+02:00,18.69,56,975.89,6.00,1.0,12.7
1623006112,2021-06-06T21:01:52+02:00,18.19,57,975.04,3.30,2.0,12.7
1623006712,2021-06-06T21:11:52+02:00,18.44,58,975.25,5.00,1.0,12.7
1623007312,2021-06-06T21:21:52+02:00,18.50,58,975.45,8.20,2.0,12.6
1623007912,2021-06-06T21:31:52+02:00,18.38,58,975.30,8.80,2.0,12.6
1623008514,2021-06-06T21:41:54+02:00,18.19,58,974.90,12.90,2.0,12.7
1623009112,2021-06-06T21:51:52+02:00,17.94,58,974.72,6.30,4.0,12.6
1623009713,2021-06-06T22:01:53+02:00,17.88,58,974.65,7.90,4.0,12.6
1623038512,2021-06-07T06:01:52+02:00,16.31,58,972.11,10.20,2.0,12.6
1623039114,2021-06-07T06:11:54+02:00,16.31,60,972.27,7.50,2.0,12.6
1623039714,2021-06-07T06:21:54+02:00,16.38,60,972.40,7.70,2.0,12.6
1623040315,2021-06-07T06:31:55+02:00,16.44,60,972.56,6.90,1.0,12.6
1623040914,2021-06-07T06:41:54+02:00,16.44,60,972.57,7.60,3.0,12.6
1623041515,2021-06-07T06:51:55+02:00,16.50,60,972.67,9.90,2.0,12.6
1623042112,2021-06-07T07:01:52+02:00,16.56,60,972.98,5.50,4.0,12.6
1623042712,2021-06-07T07:11:52+02:00,16.62,60,973.01,10.60,2.0,12.6
1623043314,2021-06-07T07:21:54+02:00,16.56,60,973.09,10.20,2.0,12.6
1623043913,2021-06-07T07:31:53+02:00,16.75,60,973.37,5.80,3.0,12.6
1623044510,2021-06-07T07:41:50+02:00,16.00,59,972.37,7.20,2.0,12.6
1623045113,2021-06-07T07:51:53+02:00,15.88,60,972.18,5.90,2.0,12.6
1623045712,2021-06-07T08:01:52+02:00,16.00,61,972.34,4.90,3.0,12.6
1623046313,2021-06-07T08:11:53+02:00,16.31,61,972.79,7.30,2.0,12.6
1623046913,2021-06-07T08:21:53+02:00,16.69,61,973.46,4.50,4.0,12.6
1623047514,2021-06-07T08:31:54+02:00,17.06,60,973.98,9.60,2.0,12.6
1623048111,2021-06-07T08:41:51+02:00,17.56,59,975.13,10.70,2.0,12.6
1623048710,2021-06-07T08:51:50+02:00,18.00,60,976.06,3.00,3.0,12.7
1623049312,2021-06-07T09:01:52+02:00,18.31,59,976.62,8.90,2.0,12.7
1623049913,2021-06-07T09:11:53+02:00,18.56,58,977.04,4.80,4.0,12.7
1623050511,2021-06-07T09:21:51+02:00,18.25,58,976.82,10.10,4.0,12.6
1623051113,2021-06-07T09:31:53+02:00,18.00,58,976.33,11.10,2.0,12.6
1623051712,2021-06-07T09:41:52+02:00,18.31,59,977.02,0.10,1.0,12.6
1623052310,2021-06-07T09:51:50+02:00,18.94,59,978.24,2.10,4.0,12.7
1623052913,2021-06-07T10:01:53+02:00,19.69,58,979.77,8.80,3.0,12.7
1623053511,2021-06-07T10:11:51+02:00,20.06,57,980.41,5.20,2.0,12.8
1623054111,2021-06-07T10:21:51+02:00,19.62,56,979.73,5.50,2.0,12.7
1623054712,2021-06-07T10:31:52+02:00,19.69,57,979.97,8.20,3.0,12.7
1623055311,2021-06-07T10:41:51+02:00,20.12,57,980.86,6.30,3.0,12.8
1623055910,2021-06-07T10:51:50+02:00,19.81,56,980.36,8.90,3.0,12.7
1623056509,2021-06-07T11:01:49+02:00,19.62,57,980.13,4.00,3.0,12.7
1623057112,2021-06-07T11:11:52+02:00,19.62,57,980.09,7.60,4.0,12.7
1623057711,2021-06-07T11:21:51+02:00,19.25,57,979.40,8.90,1.0,12.7
1623058313,2021-06-07T11:31:53+02:00,19.12,58,979.33,10.70,2.0,12.6
1623058911,2021-06-07T11:41:51+02:00,19.25,58,979.63,8.80,3.0,12.7
1623059511,2021-06-07T11:51:51+02:00,19.31,58,979.54,16.00,4.0,12.7
1623060111,2021-06-07T12:01:51+02:00,19.25,58,979.62,10.30,2.0,12.6
1623060711,2021-06-07T12:11:51+02:00,19.88,58,980.93,0.70,11.0,12.7
1623061312,2021-06-07T12:21:52+02:00,20.38,58,981.83,7.50,6.0,12.7
1623061913,2021-06-07T12:31:53+02:00,20.62,58,982.20,8.70,3.0,12.7
1623062511,2021-06-07T12:41:51+02:00,21.94,58,985.01,7.20,3.0,12.9
1623063111,2021-06-07T12:51:51+02:00,21.69,57,984.39,8.90,3.0,12.9
1623063713,2021-06-07T13:01:53+02:00,22.12,57,985.29,7.80,3.0,13.0
1623064311,2021-06-07T13:11:51+02:00,22.62,57,986.31,8.30,5.0,13.0
1623064913,2021-06-07T13:21:53+02:00,22.88,56,986.63,8.30,3.0,13.0
1623065512,2021-06-07T13:31:52+02:00,23.12,56,986.87,14.00,3.0,13.0
1623066112,2021-06-07T13:41:52+02:00,22.06,55,985.06,10.90,4.0,12.9
1623066713,2021-06-07T13:51:53+02:00,21.56,56,984.53,4.40,6.0,12.9
1623067309,2021-06-07T14:01:49+02:00,21.00,57,983.26,12.10,4.0,12.8
1623067911,2021-06-07T14:11:51+02:00,20.25,59,982.04,7.00,4.0,12.8
1623068509,2021-06-07T14:21:49+02:00,21.56,60,984.20,4.50,6.0,12.8
1623069110,2021-06-07T14:31:50+02:00,23.00,59,986.65,7.10,6.0,12.9
1623069711,2021-06-07T14:41:51+02:00,24.00,57,988.60,6.60,3.0,13.1
1623070310,2021-06-07T14:51:50+02:00,23.12,55,987.01,7.50,2.0,13.0
1623070913,2021-06-07T15:01:53+02:00,22.81,55,987.19,0.30,2.0,13.0
1623071512,2021-06-07T15:11:52+02:00,23.94,57,988.72,3.00,4.0,13.1
1623072111,2021-06-07T15:21:51+02:00,24.44,56,989.30,14.90,2.0,13.1
1623072713,2021-06-07T15:31:53+02:00,24.75,55,989.74,13.00,3.0,13.1
1623073314,2021-06-07T15:41:54+02:00,24.25,54,989.25,10.80,2.0,13.1
1623073913,2021-06-07T15:51:53+02:00,23.12,55,987.48,17.70,3.0,13.0
1623074514,2021-06-07T16:01:54+02:00,22.19,56,986.25,6.40,4.0,13.0
1623075113,2021-06-07T16:11:53+02:00,22.56,58,986.57,8.80,4.0,13.0
1623075712,2021-06-07T16:21:52+02:00,22.38,58,986.36,9.30,4.0,13.0
1623076311,2021-06-07T16:31:51+02:00,23.12,58,987.80,1.10,6.0,13.0
1623076913,2021-06-07T16:41:53+02:00,23.12,58,987.20,9.30,5.0,13.0
1623077511,2021-06-07T16:51:51+02:00,22.62,58,986.73,4.10,4.0,13.0
1623078113,2021-06-07T17:01:53+02:00,21.88,58,985.31,8.00,5.0,12.9
1623078711,2021-06-07T17:11:51+02:00,22.69,59,986.73,2.30,3.0,13.0
1623079311,2021-06-07T17:21:51+02:00,25.00,58,991.31,3.90,5.0,13.3
1623080512,2021-06-07T17:41:52+02:00,25.56,56,991.87,8.00,3.0,13.2
1623081109,2021-06-07T17:51:49+02:00,26.06,56,992.65,12.20,2.0,13.3
1623081714,2021-06-07T18:01:54+02:00,25.94,57,992.53,12.10,2.0,13.1
1623082311,2021-06-07T18:11:51+02:00,24.44,57,990.43,9.60,3.0,13.1
1623082911,2021-06-07T18:21:51+02:00,23.62,58,988.45,17.00,2.0,13.0
1623083510,2021-06-07T18:31:50+02:00,23.00,59,987.73,3.40,4.0,13.0
1623084113,2021-06-07T18:41:53+02:00,22.88,59,987.34,4.80,2.0,13.0
1623084712,2021-06-07T18:51:52+02:00,22.69,60,987.01,11.20,4.0,13.0
1623085313,2021-06-07T19:01:53+02:00,22.38,59,986.53,3.70,9.0,13.0
1623085910,2021-06-07T19:11:50+02:00,22.00,60,985.75,4.70,3.0,12.9
1623086511,2021-06-07T19:21:51+02:00,21.25,60,984.62,8.70,4.0,12.9
1623087109,2021-06-07T19:31:49+02:00,20.81,61,983.75,12.00,4.0,12.9
1623087711,2021-06-07T19:41:51+02:00,20.69,61,983.44,7.80,6.0,12.9
1623088312,2021-06-07T19:51:52+02:00,20.81,62,983.47,3.20,3.0,12.9
1623088909,2021-06-07T20:01:49+02:00,20.62,61,983.29,8.30,3.0,12.8
1623089513,2021-06-07T20:11:53+02:00,20.50,61,983.14,0.60,5.0,12.8
1623090111,2021-06-07T20:21:51+02:00,20.25,61,982.70,3.10,5.0,12.8
1623090711,2021-06-07T20:31:51+02:00,20.12,62,982.48,2.00,3.0,12.8
1623091312,2021-06-07T20:41:52+02:00,20.00,62,982.21,4.10,4.0,12.8
1623091915,2021-06-07T20:51:55+02:00,19.81,62,981.95,7.90,6.0,12.8
1623092511,2021-06-07T21:01:51+02:00,19.69,61,981.75,2.20,5.0,12.8
1623093110,2021-06-07T21:11:50+02:00,19.62,61,981.70,6.10,3.0,12.7
1623093711,2021-06-07T21:21:51+02:00,19.44,62,981.29,7.00,2.0,12.7
1623094311,2021-06-07T21:31:51+02:00,19.38,62,981.22,9.00,4.0,12.7
1623094911,2021-06-07T21:41:51+02:00,19.25,62,981.07,9.20,2.0,12.7
1623095512,2021-06-07T21:51:52+02:00,19.19,62,980.92,2.70,6.0,12.7
1623096112,2021-06-07T22:01:52+02:00,19.19,62,980.97,6.60,4.0,12.7
1623124912,2021-06-08T06:01:52+02:00,16.50,62,975.58,9.30,2.0,12.5
1623125512,2021-06-08T06:11:52+02:00,16.56,63,975.80,5.50,2.0,12.5
1623126112,2021-06-08T06:21:52+02:00,16.62,63,975.96,0.30,3.0,12.5
1623126712,2021-06-08T06:31:52+02:00,16.62,63,976.07,5.70,2.0,12.5
1623127312,2021-06-08T06:41:52+02:00,16.75,63,976.21,5.60,4.0,12.5
1623127912,2021-06-08T06:51:52+02:00,16.88,63,976.33,5.50,2.0,12.5
1623128510,2021-06-08T07:01:50+02:00,17.06,63,976.51,2.80,4.0,12.5
1623129114,2021-06-08T07:11:54+02:00,17.25,63,976.86,3.80,3.0,12.5
1623129712,2021-06-08T07:21:52+02:00,17.62,64,977.56,1.00,4.0,12.6
1623130313,2021-06-08T07:31:53+02:00,17.94,63,978.25,0.50,7.0,12.6
1623130912,2021-06-08T07:41:52+02:00,18.00,62,978.34,4.60,3.0,12.6
1623131511,2021-06-08T07:51:51+02:00,18.06,62,978.50,3.60,2.0,12.6
1623132111,2021-06-08T08:01:51+02:00,18.06,62,978.55,1.00,1.0,12.6
1623132712,2021-06-08T08:11:52+02:00,17.94,62,978.31,5.30,3.0,12.6
1623133311,2021-06-08T08:21:51+02:00,18.25,62,978.87,0.90,4.0,12.6
1623133913,2021-06-08T08:31:53+02:00,18.19,61,978.80,0.00,7.0,12.6
1623134512,2021-06-08T08:41:52+02:00,18.25,61,978.64,4.20,4.0,12.6
1623135112,2021-06-08T08:51:52+02:00,18.19,61,978.73,2.20,3.0,12.6
1623135711,2021-06-08T09:01:51+02:00,18.19,61,978.63,5.80,3.0,12.5
1623136310,2021-06-08T09:11:50+02:00,18.19,61,978.63,0.50,3.0,12.5
1623136914,2021-06-08T09:21:54+02:00,18.50,61,979.07,4.80,2.0,12.5
1623137512,2021-06-08T09:31:52+02:00,18.06,61,978.58,5.90,2.0,12.6
1623138111,2021-06-08T09:41:51+02:00,17.81,61,978.41,0.10,3.0,12.5
1623138712,2021-06-08T09:51:52+02:00,18.94,62,980.13,0.10,4.0,12.6
1623139312,2021-06-08T10:01:52+02:00,19.69,61,981.31,0.00,0.0,12.7
1623139911,2021-06-08T10:11:51+02:00,19.81,60,981.46,4.20,3.0,12.6
1623140512,2021-06-08T10:21:52+02:00,19.38,59,980.71,5.60,15.0,12.6
1623141112,2021-06-08T10:31:52+02:00,19.12,59,980.45,4.50,2.0,12.6
1623141714,2021-06-08T10:41:54+02:00,19.19,60,980.87,9.00,2.0,12.6
1623142311,2021-06-08T10:51:51+02:00,19.69,60,981.76,1.50,3.0,12.7
1623142911,2021-06-08T11:01:51+02:00,20.44,60,982.92,7.10,1.0,12.7
1623143513,2021-06-08T11:11:53+02:00,21.25,60,984.36,7.80,2.0,12.8
1623144111,2021-06-08T11:21:51+02:00,22.44,58,986.06,7.40,4.0,12.9
1623144712,2021-06-08T11:31:52+02:00,22.62,57,986.55,7.40,3.0,12.9
1623145311,2021-06-08T11:41:51+02:00,23.06,57,987.34,4.80,3.0,12.9
1623145912,2021-06-08T11:51:52+02:00,23.00,57,987.34,5.30,3.0,12.9
1623146512,2021-06-08T12:01:52+02:00,22.38,56,986.46,2.20,2.0,12.8
1623147112,2021-06-08T12:11:52+02:00,21.44,57,985.10,7.80,2.0,12.8
1623147712,2021-06-08T12:21:52+02:00,21.50,59,985.28,1.50,5.0,12.7
1623148312,2021-06-08T12:31:52+02:00,21.44,59,985.15,4.50,4.0,12.7
1623148911,2021-06-08T12:41:51+02:00,21.44,59,985.18,2.80,4.0,12.7
1623149511,2021-06-08T12:51:51+02:00,21.31,59,985.17,0.00,7.0,12.7
1623150110,2021-06-08T13:01:50+02:00,21.62,59,985.44,0.40,6.0,12.7
1623150711,2021-06-08T13:11:51+02:00,22.31,59,986.51,7.30,2.0,12.8
1623151311,2021-06-08T13:21:51+02:00,22.62,58,987.13,6.80,1.0,12.9
1623151913,2021-06-08T13:31:53+02:00,23.38,58,988.27,1.20,4.0,13.0
1623152513,2021-06-08T13:41:53+02:00,24.81,57,989.85,4.20,3.0,13.0
1623153110,2021-06-08T13:51:50+02:00,26.31,55,992.03,5.70,2.0,13.1
1623153710,2021-06-08T14:01:50+02:00,28.06,54,994.76,6.80,5.0,13.3
1623154313,2021-06-08T14:11:53+02:00,29.06,52,997.14,4.80,7.0,13.5
1623154911,2021-06-08T14:21:51+02:00,30.31,53,999.04,2.00,6.0,13.5
1623155511,2021-06-08T14:31:51+02:00,29.38,53,997.48,4.10,2.0,13.2
1623156111,2021-06-08T14:41:51+02:00,30.06,54,999.15,0.00,2.0,13.5
1623156711,2021-06-08T14:51:51+02:00,30.38,56,999.40,6.10,4.0,13.3
1623157311,2021-06-08T15:01:51+02:00,30.25,54,999.44,2.20,5.0,13.3
1623157911,2021-06-08T15:11:51+02:00,30.50,56,999.71,4.70,2.0,13.2
1623158512,2021-06-08T15:21:52+02:00,29.88,56,999.57,1.60,3.0,13.3
1623159112,2021-06-08T15:31:52+02:00,28.81,57,997.03,5.10,4.0,13.1
1623159712,2021-06-08T15:41:52+02:00,29.44,57,998.06,4.60,2.0,13.1
1623160311,2021-06-08T15:51:51+02:00,28.00,58,997.13,11.40,3.0,13.8
1623160912,2021-06-08T16:01:52+02:00,31.19,59,1000.98,7.20,5.0,13.3
1623161512,2021-06-08T16:11:52+02:00,28.75,57,997.23,4.00,16.0,13.1
1623162113,2021-06-08T16:21:53+02:00,28.06,58,996.17,0.70,3.0,13.3
1623162711,2021-06-08T16:31:51+02:00,29.50,58,998.39,7.60,5.0,13.2
1623163312,2021-06-08T16:41:52+02:00,30.25,58,1000.09,10.00,3.0,13.3
1623163913,2021-06-08T16:51:53+02:00,30.25,58,999.82,5.50,5.0,13.3
1623164511,2021-06-08T17:01:51+02:00,30.50,58,1000.40,5.80,8.0,13.3
1623165110,2021-06-08T17:11:50+02:00,30.56,58,1000.26,1.20,8.0,13.2
1623165713,2021-06-08T17:21:53+02:00,27.75,58,995.75,10.90,2.0,13.1
1623166314,2021-06-08T17:31:54+02:00,26.50,60,993.85,7.90,3.0,13.0
1623166911,2021-06-08T17:41:51+02:00,26.19,60,993.73,15.50,2.0,13.2
1623167513,2021-06-08T17:51:53+02:00,27.50,61,995.84,7.20,3.0,13.2
1623168114,2021-06-08T18:01:54+02:00,27.69,61,996.31,6.20,1.0,13.2
1623168713,2021-06-08T18:11:53+02:00,27.25,61,995.43,11.50,3.0,13.2
1623169313,2021-06-08T18:21:53+02:00,26.38,61,993.91,10.90,3.0,13.1
1623169912,2021-06-08T18:31:52+02:00,25.94,61,993.31,8.90,3.0,13.1
1623170512,2021-06-08T18:41:52+02:00,26.31,62,993.79,11.20,3.0,13.1
1623171113,2021-06-08T18:51:53+02:00,26.31,61,993.98,6.10,4.0,13.1
1623171713,2021-06-08T19:01:53+02:00,26.31,62,993.82,13.30,2.0,13.1
1623172314,2021-06-08T19:11:54+02:00,26.19,61,993.76,12.60,1.0,13.1
1623172913,2021-06-08T19:21:53+02:00,26.50,61,994.37,12.90,2.0,13.1
1623173512,2021-06-08T19:31:52+02:00,25.81,61,993.16,13.80,2.0,13.0
1623174113,2021-06-08T19:41:53+02:00,24.81,61,991.74,11.80,2.0,13.0
1623174712,2021-06-08T19:51:52+02:00,24.38,63,991.09,9.70,4.0,13.0
1623175312,2021-06-08T20:01:52+02:00,23.75,62,990.40,7.10,2.0,12.9
1623175913,2021-06-08T20:11:53+02:00,23.31,63,989.74,9.80,2.0,12.9
1623176511,2021-06-08T20:21:51+02:00,23.12,64,989.35,9.50,3.0,12.9
1623177110,2021-06-08T20:31:50+02:00,22.62,64,988.73,9.10,2.0,12.9
1623177711,2021-06-08T20:41:51+02:00,22.19,64,988.10,5.20,2.0,12.9
1623178313,2021-06-08T20:51:53+02:00,21.81,65,987.63,6.50,2.0,12.9
1623178913,2021-06-08T21:01:53+02:00,21.50,65,987.16,2.50,1.0,12.8
1623218512,2021-06-09T08:01:52+02:00,21.44,66,985.73,1.90,12.0,12.8
1623219111,2021-06-09T08:11:51+02:00,21.56,61,986.19,0.00,12.0,12.8
1623219712,2021-06-09T08:21:52+02:00,24.31,61,988.98,0.00,9.0,12.8
1623220310,2021-06-09T08:31:50+02:00,26.56,58,991.44,0.00,4.0,12.8
1623220912,2021-06-09T08:41:52+02:00,27.44,54,992.83,0.00,12.0,12.8
1623221514,2021-06-09T08:51:54+02:00,28.06,53,993.94,0.00,2.0,12.8
1623222113,2021-06-09T09:01:53+02:00,27.69,52,994.08,0.50,2.0,12.9
1623222712,2021-06-09T09:11:52+02:00,27.62,52,994.68,8.90,2.0,12.9
1623223312,2021-06-09T09:21:52+02:00,28.94,54,996.33,0.70,12.0,13.0
1623223913,2021-06-09T09:31:53+02:00,28.69,53,996.63,1.80,8.0,13.0
1623224510,2021-06-09T09:41:50+02:00,29.38,54,997.66,0.10,6.0,13.1
1623225110,2021-06-09T09:51:50+02:00,28.44,54,997.41,0.60,15.0,13.1
1623225712,2021-06-09T10:01:52+02:00,29.38,55,998.70,0.00,4.0,13.1
